»Àø⁄,∆Ωæ˘ƒÍ¡‰,∆Ωæ˘ ’»Î,µÍ√Ê¿‡–Õ,‘¬æ˘œ˙ €∂Ó
86100,35,2.4844,Ω÷±ﬂµÍ,77000
5000,40,1.7596,Ω÷±ﬂµÍ,93800
77100,36,2.2723,Ω÷±ﬂµÍ,78800
97400,36,2.555,Ω÷±ﬂµÍ,72700
106700,37,2.3958,Ω÷±ﬂµÍ,78400
59700,38,2.2788,Ω÷±ﬂµÍ,73400
24000,35,0.9338,Ω÷±ﬂµÍ,112500
220300,25,2.2402,Ω÷±ﬂµÍ,89500
150800,30,3.865,Ω÷±ﬂµÍ,88400
115500,26,3.4911,Ω÷±ﬂµÍ,88200
136200,22,2.7955,Ω÷±ﬂµÍ,96500
35500,34,3.1858,Ω÷±ﬂµÍ,109500
65200,33,3.6937,Ω÷±ﬂµÍ,99300
154300,28,4.2743,Ω÷±ﬂµÍ,124000
73100,34,4.0352,Ω÷±ﬂµÍ,118500
33100,35,3.0417,Ω÷±ﬂµÍ,120700
163100,24,2.5556,Ω÷±ﬂµÍ,105700
75700,27,3.6786,Ω÷±ﬂµÍ,159700
113200,23,2.6266,Ω÷±ﬂµÍ,198500
61000,27,4.6,Ω÷±ﬂµÍ,199000
149600,24,2.8106,Ω÷±ﬂµÍ,183200
115800,27,2.4342,Ω÷±ﬂµÍ,119500
86600,23,2.7181,Ω÷±ﬂµÍ,156800
87500,22,2.6023,Ω÷±ﬂµÍ,142200
132600,21,2.7079,Ω÷±ﬂµÍ,148000
163500,25,6.2817,Ω÷±ﬂµÍ,288200
128400,24,3.3182,Ω÷±ﬂµÍ,213000
99200,31,3.0972,Ω÷±ﬂµÍ,150000
112100,31,6.244,Ω÷±ﬂµÍ,240000
108700,29,3.0864,Ω÷±ﬂµÍ,177900
47000,33,2.6897,Ω÷±ﬂµÍ,148300
187000,22,2.774,Ω÷±ﬂµÍ,190200
76100,27,5.2081,Ω÷±ﬂµÍ,136400
75100,26,4.7381,Ω÷±ﬂµÍ,140500
50000,26,5.078,Ω÷±ﬂµÍ,163400
50100,21,3.95,Ω÷±ﬂµÍ,143600
121000,23,3.0952,Ω÷±ﬂµÍ,157700
105300,21,5.5,Ω÷±ﬂµÍ,165700
181800,21,3.712,Ω÷±ﬂµÍ,139000
154600,28,4.2188,Ω÷±ﬂµÍ,139200
113200,26,4.5278,Ω÷±ﬂµÍ,144300
84600,36,3.5852,Ω÷±ﬂµÍ,121600
161600,26,5.02,Ω÷±ﬂµÍ,169600
90200,21,5.6864,Ω÷±ﬂµÍ,258700
124700,25,2.9016,Ω÷±ﬂµÍ,159800
65700,22,4.3098,Ω÷±ﬂµÍ,213500
41500,40,4.8375,Ω÷±ﬂµÍ,217400
84200,33,5.2949,Ω÷±ﬂµÍ,173300
134000,27,3.8816,Ω÷±ﬂµÍ,147300
133600,24,4.8661,Ω÷±ﬂµÍ,186200
3000,36,10.2264,Ω÷±ﬂµÍ,350000
155000,35,3.575,Ω÷±ﬂµÍ,113500
335800,21,4.0739,Ω÷±ﬂµÍ,115400
102700,32,3.5769,Ω÷±ﬂµÍ,103800
58700,25,3.5893,Ω÷±ﬂµÍ,146400
160500,21,3.1382,Ω÷±ﬂµÍ,91600
80700,26,4.1563,Ω÷±ﬂµÍ,135700
97000,27,4.8224,Ω÷±ﬂµÍ,115500
139600,31,4.0417,Ω÷±ﬂµÍ,114500
54500,22,3.8603,Ω÷±ﬂµÍ,134300
129200,32,3.3188,Ω÷±ﬂµÍ,117100
102200,23,4.2037,Ω÷±ﬂµÍ,125400
60600,24,4.1607,Ω÷±ﬂµÍ,112800
83300,23,5.4797,Ω÷±ﬂµÍ,160000
43000,29,4.3625,Ω÷±ﬂµÍ,158800
137900,28,4.3214,Ω÷±ﬂµÍ,131700
160300,26,2.7174,Ω÷±ﬂµÍ,137500
81800,23,4.4695,Ω÷±ﬂµÍ,214700
243200,27,3.8954,Ω÷±ﬂµÍ,133000
174200,28,4.0182,Ω÷±ﬂµÍ,131700
77300,26,2.9803,Ω÷±ﬂµÍ,115400
76900,26,6.1185,Ω÷±ﬂµÍ,179200
667500,52,6.1359,Ω÷±ﬂµÍ,225000
68600,37,3,Ω÷±ﬂµÍ,121900
94500,42,2.3333,Ω÷±ﬂµÍ,116000
282700,21,3.7796,Ω÷±ﬂµÍ,159000
168700,21,3.1161,Ω÷±ﬂµÍ,131600
15500,25,2.233,Ω÷±ﬂµÍ,55000
488500,35,2.6981,Ω÷±ﬂµÍ,112500
145400,35,3.1711,Ω÷±ﬂµÍ,101900
467400,21,3.6817,Ω÷±ﬂµÍ,136100
214900,24,2.5035,Ω÷±ﬂµÍ,123700
142300,25,4.3235,Ω÷±ﬂµÍ,116900
495100,32,3.3926,Ω÷±ﬂµÍ,103400
150100,22,2.7356,Ω÷±ﬂµÍ,96100
123500,23,2.4722,Ω÷±ﬂµÍ,103300
96300,26,4.4519,Ω÷±ﬂµÍ,110500
56400,25,3.1654,Ω÷±ﬂµÍ,111600
60000,29,4.0938,Ω÷±ﬂµÍ,109100
50400,25,3.6897,Ω÷±ﬂµÍ,101100
73300,22,2.5,Ω÷±ﬂµÍ,101600
166000,25,2.1116,Ω÷±ﬂµÍ,89600
161900,29,2.8966,Ω÷±ﬂµÍ,92400
65300,26,5.6485,Ω÷±ﬂµÍ,129500
121600,22,5.0427,Ω÷±ﬂµÍ,126900
55400,33,2.8021,Ω÷±ﬂµÍ,118800
128700,21,4.5815,Ω÷±ﬂµÍ,125500
85200,27,2.0901,Ω÷±ﬂµÍ,52500
105400,29,4.2206,Ω÷±ﬂµÍ,157700
100500,22,1.8846,Ω÷±ﬂµÍ,88300
170300,27,2.5727,Ω÷±ﬂµÍ,86100
98800,21,4.35,Ω÷±ﬂµÍ,96200
196600,24,3.0833,Ω÷±ﬂµÍ,162500
62900,32,4.4519,Ω÷±ﬂµÍ,137500
56900,36,2.0048,Ω÷±ﬂµÍ,72900
63000,47,2.8616,Ω÷±ﬂµÍ,92500
99600,43,2.9744,Ω÷±ﬂµÍ,136800
42900,52,1.6458,Ω÷±ﬂµÍ,52800
70000,36,2.4353,Ω÷±ﬂµÍ,162500
175300,21,4.025,Ω÷±ﬂµÍ,293800
123000,27,4.6477,Ω÷±ﬂµÍ,265900
186200,23,2.6719,Ω÷±ﬂµÍ,193600
60200,36,2.625,Ω÷±ﬂµÍ,210000
38900,41,2.6818,Ω÷±ﬂµÍ,225000
176800,50,2.6598,Ω÷±ﬂµÍ,157300
121500,52,2.9554,Ω÷±ﬂµÍ,136500
143000,40,3.0912,Ω÷±ﬂµÍ,155300
110500,23,3.7049,Ω÷±ﬂµÍ,192200
91000,36,1.9405,Ω÷±ﬂµÍ,145400
28800,30,3.6333,Ω÷±ﬂµÍ,202500
16600,23,2.2132,Ω÷±ﬂµÍ,100000
72400,28,2.725,Ω÷±ﬂµÍ,140200
109800,25,3.625,Ω÷±ﬂµÍ,121800
121600,29,2.5972,Ω÷±ﬂµÍ,134300
118700,31,3.8875,Ω÷±ﬂµÍ,129200
212900,30,4.5185,Ω÷±ﬂµÍ,142500
197000,35,3.7083,Ω÷±ﬂµÍ,131000
247000,34,3.8586,Ω÷±ﬂµÍ,136000
128600,24,3.6,Ω÷±ﬂµÍ,139300
276900,33,4.1448,Ω÷±ﬂµÍ,137300
132600,33,3.7969,Ω÷±ﬂµÍ,128400
64900,29,2.7986,Ω÷±ﬂµÍ,114400
133700,25,2.5536,Ω÷±ﬂµÍ,144000
227100,25,2.3049,Ω÷±ﬂµÍ,150000
197000,27,1.4722,Ω÷±ﬂµÍ,91300
107000,25,2.5395,Ω÷±ﬂµÍ,187500
181500,24,4.7357,Ω÷±ﬂµÍ,162500
166200,31,2.7321,Ω÷±ﬂµÍ,104300
121300,36,4.125,Ω÷±ﬂµÍ,213000
56100,28,2.5781,Ω÷±ﬂµÍ,111600
217000,30,2.3,Ω÷±ﬂµÍ,95600
48600,24,4.1719,Ω÷±ﬂµÍ,213500
128400,25,8.5282,Ω÷±ﬂµÍ,360100
93300,22,8.8204,Ω÷±ﬂµÍ,390500
91300,24,5.9328,Ω÷±ﬂµÍ,255900
171000,29,3.6219,Ω÷±ﬂµÍ,176600
140400,30,4.2969,Ω÷±ﬂµÍ,165600
107100,27,6.5587,Ω÷±ﬂµÍ,239000
114000,28,5.3368,Ω÷±ﬂµÍ,233500
60100,28,3.875,Ω÷±ﬂµÍ,174000
93900,37,3.4634,Ω÷±ﬂµÍ,145300
110900,26,2.2429,Ω÷±ﬂµÍ,150000
101400,30,2.4667,Ω÷±ﬂµÍ,106000
77300,22,2.9812,Ω÷±ﬂµÍ,148800
59300,26,3.6667,Ω÷±ﬂµÍ,166300
95400,23,3.0357,Ω÷±ﬂµÍ,151500
120900,33,4.3958,Ω÷±ﬂµÍ,145600
120400,31,4.4637,Ω÷±ﬂµÍ,192800
182200,34,3.05,Ω÷±ﬂµÍ,121300
70100,46,2.7083,Ω÷±ﬂµÍ,116300
83100,44,3.0284,Ω÷±ﬂµÍ,115800
144400,44,2.7159,Ω÷±ﬂµÍ,139300
306700,21,3.3482,Ω÷±ﬂµÍ,137300
123000,28,3.0978,Ω÷±ﬂµÍ,137200
127800,29,3.5036,Ω÷±ﬂµÍ,123400
220400,24,1.7806,Ω÷±ﬂµÍ,135000
106700,32,4.0375,Ω÷±ﬂµÍ,121300
107400,35,4.7176,Ω÷±ﬂµÍ,166400
141000,38,3.3836,Ω÷±ﬂµÍ,144900
116500,37,2.9474,Ω÷±ﬂµÍ,139600
217400,24,2.2244,Ω÷±ﬂµÍ,114900
96400,36,2.8702,Ω÷±ﬂµÍ,137000
100800,33,2.587,Ω÷±ﬂµÍ,138100
62300,36,3.3036,Ω÷±ﬂµÍ,141000
177300,33,3.9227,Ω÷±ﬂµÍ,157200
128400,37,3.3958,Ω÷±ﬂµÍ,130400
103600,43,3.2083,Ω÷±ﬂµÍ,122800
103100,52,3.375,Ω÷±ﬂµÍ,144300
62400,40,5.4689,Ω÷±ﬂµÍ,158200
72900,35,3.495,Ω÷±ﬂµÍ,118000
136900,33,2.4464,Ω÷±ﬂµÍ,122600
125700,38,3.8355,Ω÷±ﬂµÍ,111700
153700,39,3.4432,Ω÷±ﬂµÍ,106700
104700,30,3.1597,Ω÷±ﬂµÍ,116300
225900,26,4.0139,Ω÷±ﬂµÍ,132000
167800,22,3.125,Ω÷±ﬂµÍ,111800
206400,24,4.4946,Ω÷±ﬂµÍ,136000
148300,23,4.4205,Ω÷±ﬂµÍ,135500
118200,35,1.4464,Ω÷±ﬂµÍ,113200
55800,52,1.9236,Ω÷±ﬂµÍ,117200
34900,41,2.0893,Ω÷±ﬂµÍ,112500
264700,30,2.2765,Ω÷±ﬂµÍ,98100
182300,38,2.837,Ω÷±ﬂµÍ,111200
126900,52,2.6913,Ω÷±ﬂµÍ,108300
118200,26,2.4583,Ω÷±ﬂµÍ,110400
148900,39,1.608,Ω÷±ﬂµÍ,91800
147900,41,2.25,Ω÷±ﬂµÍ,90500
85100,43,1.7292,Ω÷±ﬂµÍ,79200
59000,50,1.9659,Ω÷±ﬂµÍ,85700
129400,39,2.3636,Ω÷±ﬂµÍ,88300
213800,36,2.3347,Ω÷±ﬂµÍ,104000
83100,33,2.5391,Ω÷±ﬂµÍ,108600
32100,27,3.9107,Ω÷±ﬂµÍ,186500
262300,28,2.5048,Ω÷±ﬂµÍ,100000
137800,32,3.0057,Ω÷±ﬂµÍ,96900
168400,27,2.1944,Ω÷±ﬂµÍ,95700
255600,21,2.4716,Ω÷±ﬂµÍ,102500
100700,33,2.8281,Ω÷±ﬂµÍ,103600
9900,25,3.9696,Ω÷±ﬂµÍ,500000
51300,29,2.4375,Ω÷±ﬂµÍ,181300
71700,26,2.7284,Ω÷±ﬂµÍ,225000
288600,36,4.2578,Ω÷±ﬂµÍ,183300
109400,21,4.6437,Ω÷±ﬂµÍ,191700
430800,21,4.4611,Ω÷±ﬂµÍ,164600
74600,27,1.9531,Ω÷±ﬂµÍ,100800
66700,35,2.5833,Ω÷±ﬂµÍ,93500
261200,32,3.6394,Ω÷±ﬂµÍ,99200
112400,32,3.1838,Ω÷±ﬂµÍ,98600
179600,30,2.5833,Ω÷±ﬂµÍ,90600
156500,28,3.915,Ω÷±ﬂµÍ,117400
56800,24,1.5972,Ω÷±ﬂµÍ,112500
130500,27,2.9107,Ω÷±ﬂµÍ,143100
158200,24,4.3397,Ω÷±ﬂµÍ,195600
88400,33,2.7574,Ω÷±ﬂµÍ,125000
231900,25,3.3958,Ω÷±ﬂµÍ,111900
83400,34,3.7011,Ω÷±ﬂµÍ,99500
97100,43,2.4735,Ω÷±ﬂµÍ,89900
92600,43,2.075,Ω÷±ﬂµÍ,95100
254100,24,2.3682,Ω÷±ﬂµÍ,97400
175000,28,4.1375,Ω÷±ﬂµÍ,128300
131200,28,3.4844,Ω÷±ﬂµÍ,127700
158200,31,4.263,Ω÷±ﬂµÍ,127400
265700,21,2.7569,Ω÷±ﬂµÍ,127500
229200,21,3.3553,Ω÷±ﬂµÍ,113500
250300,21,3.8531,Ω÷±ﬂµÍ,105400
86100,38,3.5655,Ω÷±ﬂµÍ,95600
189600,21,3.6466,Ω÷±ﬂµÍ,130600
77600,29,3.1287,Ω÷±ﬂµÍ,102000
260200,29,3.5481,Ω÷±ﬂµÍ,105500
89400,36,3.3066,Ω÷±ﬂµÍ,96300
187800,32,3.1375,Ω÷±ﬂµÍ,101200
72200,23,2.1856,Ω÷±ﬂµÍ,107800
213100,32,3.2879,Ω÷±ﬂµÍ,95500
6000,52,4.125,Ω÷±ﬂµÍ,262500
66400,26,3.0278,Ω÷±ﬂµÍ,96800
166100,28,2.066,Ω÷±ﬂµÍ,88100
127000,44,2.3889,Ω÷±ﬂµÍ,86100
315700,22,4.1581,Ω÷±ﬂµÍ,126500
155500,35,3.25,Ω÷±ﬂµÍ,107100
161400,32,3.8398,Ω÷±ﬂµÍ,118200
186200,26,3.7286,Ω÷±ﬂµÍ,132000
168300,29,2.3205,Ω÷±ﬂµÍ,87600
122700,31,2.3578,Ω÷±ﬂµÍ,88600
136600,33,3.6227,Ω÷±ﬂµÍ,92800
184100,27,2.8682,Ω÷±ﬂµÍ,96400
148000,28,2.9844,Ω÷±ﬂµÍ,79200
104900,31,2.1935,Ω÷±ﬂµÍ,72700
119600,28,1.6993,Ω÷±ﬂµÍ,67800
145700,32,1.8438,Ω÷±ﬂµÍ,66600
129600,29,1.9423,Ω÷±ﬂµÍ,69700
119800,37,2.225,Ω÷±ﬂµÍ,81600
208600,32,2.2974,Ω÷±ﬂµÍ,84500
105400,36,2.4444,Ω÷±ﬂµÍ,73400
143000,41,2.4524,Ω÷±ﬂµÍ,70400
205500,37,2.3508,Ω÷±ﬂµÍ,70500
175200,39,1.4066,Ω÷±ﬂµÍ,66400
83800,33,1.3417,Ω÷±ﬂµÍ,69000
121400,30,2.2449,Ω÷±ﬂµÍ,93200
99100,29,2.125,Ω÷±ﬂµÍ,70600
34100,29,0.7069,Ω÷±ﬂµÍ,70300
120800,38,2.2604,Ω÷±ﬂµÍ,68100
99400,41,1.4891,Ω÷±ﬂµÍ,67300
135600,38,2.0391,Ω÷±ﬂµÍ,70400
56800,26,3.3516,Ω÷±ﬂµÍ,105600
218800,29,3.2656,Ω÷±ﬂµÍ,90600
157800,34,3.0833,Ω÷±ﬂµÍ,88400
139600,26,3.1736,Ω÷±ﬂµÍ,122200
176500,26,1.7456,Ω÷±ﬂµÍ,86800
212700,35,3.2232,Ω÷±ﬂµÍ,88300
130400,28,4.3676,Ω÷±ﬂµÍ,111100
117200,30,1.875,Ω÷±ﬂµÍ,89700
165000,25,3.0078,Ω÷±ﬂµÍ,87100
60800,33,4.3438,Ω÷±ﬂµÍ,115000
33200,38,2.4107,Ω÷±ﬂµÍ,88000
50900,40,2.06,Ω÷±ﬂµÍ,85500
84100,39,1.9432,Ω÷±ﬂµÍ,89000
97200,44,3.2292,Ω÷±ﬂµÍ,86100
119000,38,1.8654,Ω÷±ﬂµÍ,89400
119500,34,3.9231,Ω÷±ﬂµÍ,96000
40100,45,3.8594,Ω÷±ﬂµÍ,90800
104700,38,2.2865,Ω÷±ﬂµÍ,65500
97100,34,2.0583,Ω÷±ﬂµÍ,64800
112700,37,1.1667,Ω÷±ﬂµÍ,70900
129600,35,1.9286,Ω÷±ﬂµÍ,68500
77300,36,2.6307,Ω÷±ﬂµÍ,66400
44400,42,2.6771,Ω÷±ﬂµÍ,67000
122500,38,1.4663,Ω÷±ﬂµÍ,64000
73100,52,1.9044,Ω÷±ﬂµÍ,64900
81600,41,1.9375,Ω÷±ﬂµÍ,64100
123800,52,2.0089,Ω÷±ﬂµÍ,68100
50400,44,1.775,Ω÷±ﬂµÍ,63400
240600,28,1.5208,Ω÷±ﬂµÍ,69500
173700,27,3.1213,Ω÷±ﬂµÍ,78800
71100,42,1.8681,Ω÷±ﬂµÍ,59700
74500,40,2.1842,Ω÷±ﬂµÍ,75200
100900,34,1.608,Ω÷±ﬂµÍ,73700
115100,32,6.2236,Ω÷±ﬂµÍ,159700
60400,36,3.8292,Ω÷±ﬂµÍ,122200
79600,38,3.8125,Ω÷±ﬂµÍ,97400
85600,42,2.9667,Ω÷±ﬂµÍ,97000
113500,38,2.875,Ω÷±ﬂµÍ,99100
106800,26,1.9832,Ω÷±ﬂµÍ,122100
97200,35,2.3778,Ω÷±ﬂµÍ,90700
81500,32,3.1765,Ω÷±ﬂµÍ,135000
96800,40,3.4906,Ω÷±ﬂµÍ,93300
64600,52,4.0481,Ω÷±ﬂµÍ,97300
75700,49,3.2976,Ω÷±ﬂµÍ,102600
121400,40,2.3947,Ω÷±ﬂµÍ,81900
77100,45,2.5417,Ω÷±ﬂµÍ,82900
61000,48,3.125,Ω÷±ﬂµÍ,97600
80500,39,2.425,Ω÷±ﬂµÍ,90000
76100,37,2.3438,Ω÷±ﬂµÍ,88100
136300,44,1.8396,Ω÷±ﬂµÍ,77100
141800,29,1.8281,Ω÷±ﬂµÍ,76800
96800,52,1.2034,Ω÷±ﬂµÍ,79500
117100,52,1.4815,Ω÷±ﬂµÍ,77900
237800,36,1.3571,Ω÷±ﬂµÍ,70600
151700,40,1.0951,Ω÷±ﬂµÍ,65800
123800,44,1.5156,Ω÷±ﬂµÍ,75800
153200,42,1.4531,Ω÷±ﬂµÍ,71500
73600,43,2.6,Ω÷±ﬂµÍ,66900
165300,47,1.3973,Ω÷±ﬂµÍ,66100
130800,47,1.2069,Ω÷±ﬂµÍ,68200
104600,45,1.8438,Ω÷±ﬂµÍ,72100
158100,50,2.2019,Ω÷±ﬂµÍ,63500
158600,48,1.1687,Ω÷±ﬂµÍ,70800
171400,35,0.7075,Ω÷±ﬂµÍ,78800
192000,35,1.5561,Ω÷±ﬂµÍ,68000
125800,39,1.4896,Ω÷±ﬂµÍ,69500
117800,24,1.1806,Ω÷±ﬂµÍ,68300
7600,49,2.5625,Ω÷±ﬂµÍ,75000
27300,44,2.2917,Ω÷±ﬂµÍ,90800
38700,34,1.7981,Ω÷±ﬂµÍ,73300
59600,31,4.3362,Ω÷±ﬂµÍ,159400
74400,37,3.7188,Ω÷±ﬂµÍ,116600
159500,35,3.9018,Ω÷±ﬂµÍ,91500
99000,30,3.3,Ω÷±ﬂµÍ,97600
110000,33,3.5978,Ω÷±ﬂµÍ,88300
171500,31,3.7125,Ω÷±ﬂµÍ,98000
94500,30,3.8906,Ω÷±ﬂµÍ,123700
452300,22,2.1465,Ω÷±ﬂµÍ,88800
174200,36,4.1,Ω÷±ﬂµÍ,96400
65800,35,4.4435,Ω÷±ﬂµÍ,97600
70500,35,3.3616,Ω÷±ﬂµÍ,95300
137400,33,3.6856,Ω÷±ﬂµÍ,90000
129100,37,3,Ω÷±ﬂµÍ,83400
123400,37,2,Ω÷±ﬂµÍ,72100
225600,39,2.1375,Ω÷±ﬂµÍ,87500
131400,31,1.7235,Ω÷±ﬂµÍ,78800
79300,40,3.0721,Ω÷±ﬂµÍ,83800
238800,36,2.9628,Ω÷±ﬂµÍ,87800
38100,35,2.5234,Ω÷±ﬂµÍ,88200
201100,32,2.7473,Ω÷±ﬂµÍ,70800
151400,27,1.462,Ω÷±ﬂµÍ,70200
94300,52,0.8658,Ω÷±ﬂµÍ,87500
150900,30,1.4079,Ω÷±ﬂµÍ,67700
85000,33,1.2171,Ω÷±ﬂµÍ,59300
56500,44,1.8281,Ω÷±ﬂµÍ,62900
168100,29,2.9292,Ω÷±ﬂµÍ,84500
139400,35,3.1799,Ω÷±ﬂµÍ,86700
117500,37,3.75,Ω÷±ﬂµÍ,95200
135500,32,2.5238,Ω÷±ﬂµÍ,89200
110000,46,2.0461,Ω÷±ﬂµÍ,90500
73000,35,3.2305,Ω÷±ﬂµÍ,93700
350200,33,3.233,Ω÷±ﬂµÍ,99400
134700,38,2.375,Ω÷±ﬂµÍ,75300
103400,30,2.3917,Ω÷±ﬂµÍ,78600
78600,41,2.5208,Ω÷±ﬂµÍ,85500
57600,46,3.1875,Ω÷±ﬂµÍ,84000
69300,52,1.9963,Ω÷±ﬂµÍ,76900
56400,52,2.1591,Ω÷±ﬂµÍ,63500
43100,26,1.3977,Ω÷±ﬂµÍ,73100
39000,42,1.0469,Ω÷±ﬂµÍ,67000
48600,48,2.5673,Ω÷±ﬂµÍ,68200
62500,36,2.0242,Ω÷±ﬂµÍ,65000
47600,46,1.4511,Ω÷±ﬂµÍ,73100
118100,43,1.9234,Ω÷±ﬂµÍ,74600
152800,40,1.9375,Ω÷±ﬂµÍ,69900
202400,40,2.1139,Ω÷±ﬂµÍ,70900
59200,26,2.1125,Ω÷±ﬂµÍ,84000
61100,37,1.9926,Ω÷±ﬂµÍ,81500
118800,29,4.7344,Ω÷±ﬂµÍ,134600
78600,24,5.0318,Ω÷±ﬂµÍ,134500
73700,36,0.9838,Ω÷±ﬂµÍ,79300
85600,38,1.4279,Ω÷±ﬂµÍ,73000
178400,30,2.45,Ω÷±ﬂµÍ,85800
214000,21,2.4432,Ω÷±ﬂµÍ,78800
40100,21,1.7206,Ω÷±ﬂµÍ,82100
84900,34,3.1607,Ω÷±ﬂµÍ,138200
326400,23,1.9821,Ω÷±ﬂµÍ,93000
162100,23,4.6111,Ω÷±ﬂµÍ,128400
93600,26,6,Ω÷±ﬂµÍ,140200
59400,24,1.1522,Ω÷±ﬂµÍ,87500
191300,26,3.3534,Ω÷±ﬂµÍ,98900
153800,34,2.809,Ω÷±ﬂµÍ,82500
183400,31,3.3445,Ω÷±ﬂµÍ,92900
168100,24,3.5,Ω÷±ﬂµÍ,113900
182200,29,2.1563,Ω÷±ﬂµÍ,72300
116100,23,2.2109,Ω÷±ﬂµÍ,73200
99500,22,2.5875,Ω÷±ﬂµÍ,81300
142500,33,2.0133,Ω÷±ﬂµÍ,78300
139000,30,2.3725,Ω÷±ﬂµÍ,77200
197200,26,2.0388,Ω÷±ﬂµÍ,80400
102100,32,3.6853,Ω÷±ﬂµÍ,90900
69200,27,3.2176,Ω÷±ﬂµÍ,89400
90500,26,3.4103,Ω÷±ﬂµÍ,90900
4600,40,3.2708,Ω÷±ﬂµÍ,162500
146400,28,3.2105,Ω÷±ﬂµÍ,90300
156700,22,2.6536,Ω÷±ﬂµÍ,84700
88500,28,2.1154,Ω÷±ﬂµÍ,75300
128400,26,1.3485,Ω÷±ﬂµÍ,85100
43200,28,2.1875,Ω÷±ﬂµÍ,81900
131600,37,1.448,Ω÷±ﬂµÍ,72800
177200,40,2.189,Ω÷±ﬂµÍ,72500
53300,52,1.3021,Ω÷±ﬂµÍ,100000
280500,21,2.5643,Ω÷±ﬂµÍ,102700
132300,29,2.4943,Ω÷±ﬂµÍ,122300
157600,29,3.1801,Ω÷±ﬂµÍ,149300
75300,41,4.9125,Ω÷±ﬂµÍ,140700
60100,52,2.6129,Ω÷±ﬂµÍ,137000
76700,52,2.5143,Ω÷±ﬂµÍ,117600
80800,33,3.2188,Ω÷±ﬂµÍ,117800
125200,33,3.8816,Ω÷±ﬂµÍ,134600
67600,24,6.0715,Ω÷±ﬂµÍ,173400
113200,23,5.9915,Ω÷±ﬂµÍ,153200
100300,38,3.6875,Ω÷±ﬂµÍ,152800
94200,36,4.6806,Ω÷±ﬂµÍ,152400
90000,25,6.4962,Ω÷±ﬂµÍ,182400
290400,24,3.0651,Ω÷±ﬂµÍ,108000
181500,25,4.0658,Ω÷±ﬂµÍ,127400
141100,23,6.0701,Ω÷±ﬂµÍ,149900
114100,24,4.2059,Ω÷±ﬂµÍ,121500
199700,33,2.8125,Ω÷±ﬂµÍ,117200
290900,26,7.2972,Ω÷±ﬂµÍ,269600
103300,32,6.5648,Ω÷±ﬂµÍ,237200
181800,26,6.1461,Ω÷±ﬂµÍ,217100
176000,33,6.3308,Ω÷±ﬂµÍ,230600
2700,37,4.0556,Ω÷±ﬂµÍ,131300
313200,24,2.5156,Ω÷±ﬂµÍ,103000
15100,38,1.3906,Ω÷±ﬂµÍ,120800
134200,34,2.8031,Ω÷±ﬂµÍ,86900
3900,34,3.0625,Ω÷±ﬂµÍ,500001
107100,25,4.8173,Ω÷±ﬂµÍ,146600
188400,26,4.1361,Ω÷±ﬂµÍ,121000
151800,23,2.29,Ω÷±ﬂµÍ,111800
212700,24,2.5172,Ω÷±ﬂµÍ,96000
208200,23,3.154,Ω÷±ﬂµÍ,115700
192600,24,2.6875,Ω÷±ﬂµÍ,116300
135100,21,2.598,Ω÷±ﬂµÍ,106700
264500,27,2.1927,Ω÷±ﬂµÍ,116700
185100,24,1.4418,Ω÷±ﬂµÍ,103500
120000,28,1.3993,Ω÷±ﬂµÍ,104600
85900,27,1.5203,Ω÷±ﬂµÍ,126200
186000,26,3.0403,Ω÷±ﬂµÍ,113500
176000,29,2.7028,Ω÷±ﬂµÍ,92000
167400,30,2.5863,Ω÷±ﬂµÍ,98300
343100,35,3.4145,Ω÷±ﬂµÍ,40400
685200,39,2.3832,Ω÷±ﬂµÍ,35000
68800,35,4.1083,Ω÷±ﬂµÍ,108000
87200,39,4.555,Ω÷±ﬂµÍ,153100
147200,27,2.825,Ω÷±ﬂµÍ,76600
140400,36,2.3077,Ω÷±ﬂµÍ,55500
78200,37,1.6515,Ω÷±ﬂµÍ,61600
176200,36,1.4318,Ω÷±ﬂµÍ,59600
132600,34,2.1056,Ω÷±ﬂµÍ,72000
118800,29,2.99,Ω÷±ﬂµÍ,69400
133200,26,2.7198,Ω÷±ﬂµÍ,70400
153000,29,2.8281,Ω÷±ﬂµÍ,69300
105200,37,3.175,Ω÷±ﬂµÍ,66800
66500,36,3.7065,Ω÷±ﬂµÍ,62000
85500,29,3.4183,Ω÷±ﬂµÍ,104100
18600,31,2.125,Ω÷±ﬂµÍ,64800
119600,38,1.2275,Ω÷±ﬂµÍ,64100
116100,31,1.06,Ω÷±ﬂµÍ,56500
133800,25,3.2596,Ω÷±ﬂµÍ,85400
125900,26,2.6125,Ω÷±ﬂµÍ,79900
233500,34,3.1635,Ω÷±ﬂµÍ,74300
18400,37,3.7292,Ω÷±ﬂµÍ,65800
233000,21,1.3811,Ω÷±ﬂµÍ,51300
258100,22,1.9375,Ω÷±ﬂµÍ,65300
35500,23,2.2083,Ω÷±ﬂµÍ,42500
76300,32,1.875,Ω÷±ﬂµÍ,47800
38300,29,1.3371,Ω÷±ﬂµÍ,66900
89000,34,1.3571,Ω÷±ﬂµÍ,41000
12200,30,1.3333,Ω÷±ﬂµÍ,42500
135800,32,2.125,Ω÷±ﬂµÍ,57700
37500,41,1.7083,Ω÷±ﬂµÍ,48500
78700,46,2.1908,Ω÷±ﬂµÍ,48100
58000,48,2.1571,Ω÷±ﬂµÍ,48600
134600,31,3.212,Ω÷±ﬂµÍ,70400
